name,address,rating,review_count,lat,lon,tit1,zipcodes
Mapo Galbi,"1008 S St Andrews Pl  Los Angeles, CA 90019",4.0,314,34.05243827,-118.3108937,Korean,90019
Gelson's,"8330 W Santa Monica Blvd  West Hollywood, CA 90069",3.5,181,34.090531,-118.37127,Grocery,90069
Las Palmas Cafe,"23909 Avalon Blvd  Carson, CA 90745",3.5,68,33.80793920000001,-118.2643259,Mexican,90745
Chuck E. Cheese,"15100 Rosecrans  La Mirada, CA 90638",2.5,159,33.89730333,-118.00865879999999,Pizza,90638
Kali Restaurant,"5722 Melrose Ave  Los Angeles, CA 90038",4.5,562,34.0833651,-118.3242882,American (New),90038
Poké Bar,"525 E 1st St  Long Beach, CA 90802",4.0,495,33.7682549,-118.18584009999998,Sushi Bars,90802
The Kroft,"4150 Mcgowen St  Long Beach, CA 90808",3.5,94,33.82993204,-118.14974640000001,Poutineries,90808
La Estrella Mexican Food,"1441 Eastlake Ave  Los Angeles, CA 90033",3.0,8,34.06092,-118.20563999999999,Mexican,90033
Goyen Sushi & Robata,"4905 East 2nd St  Long Beach, CA 90803",4.5,173,33.7614085,-118.13705530000001,Sushi Bars,90803
TACOS N MICHES,"12913 Philadelphia St  Whittier, CA 90601",3.0,171,33.97939,-118.03816,Mexican,90601
Yoshinoya - Olympic & Alameda,"1777 E Olympic Blvd  Los Angeles, CA 90021",2.0,35,34.028189000000005,-118.239372,Japanese,90021
Wholly Mother vegan,"Los Angeles, CA 90019",4.5,2,34.04854,-118.33867,Food Trucks,90019
Just Downstairs,"200 N Sepulveda Blvd  Ste 100  Pacific Corporate Towers  El Segundo, CA 90245",3.0,62,33.917716999999996,-118.39523100000001,Caterers,90245
Pollos A La Brasas,"11408 Old River School Rd  Downey, CA 90241",3.5,85,33.94601,-118.1493,Peruvian,90241
Urth Caffé- Downtown LA,"451 S Hewitt St  Los Angeles, CA 90013",4.0,5232,34.041973999999996,-118.235426,Coffee & Tea,90013
Anticucheria Peruana,"14351 Pioneer Blvd  Norwalk, CA 90650",3.5,87,33.90082169,-118.08289340000002,Latin American,90650
Vim Thai-Chinese Restaurant,"831 S Vermont Ave  Los Angeles, CA 90005",3.5,45,34.05677795,-118.2919922,Thai,90005
DC-3 Gourmet,"961 W Alondra Blvd  Compton, CA 90220",4.0,22,33.88888788,-118.2410301,Breakfast & Brunch,90220
Kaju Soft Tofu  - Buena Park,"7232 Orangethorpe Ave  Buena Park, CA 90621",4.0,248,33.8587951,-118.00717549999999,Korean,90621
The Grand Sushi,"357 Main St  El Segundo, CA 90245",3.5,127,33.9205334,-118.4160949,Sushi Bars,90245
Palms Ramen Yumeya,"11127 Palms Blvd  Los Angeles, CA 90034",4.0,409,34.01974257,-118.42161540000001,Ramen,90034
Panda Express,"4550 Atlantic Blvd  Long Beach, CA 90807",2.0,40,33.84109,-118.18276000000002,Chinese,90807
Ginza Grill,"3743-3765 W Carson St  Torrance, CA 90503",2.5,82,33.83113165,-118.34928000000001,American (Traditional),90503
Juice Budz,"4341 Van Nuys Blvd  Sherman Oaks, CA 91403",4.5,125,34.1501807,-118.4490107,Juice Bars & Smoothies,91403
Marmalade Cafe,"550 1 World Way  Los Angeles, CA 90045",1.0,3,33.94378577,-118.4093913,American (Traditional),90045
Eggs Etc,"550 Redondo Ave  Long Beach, CA 90814",3.5,685,33.77336884,-118.15206909999999,Breakfast & Brunch,90814
Takos,"14223 Bellflower Blvd  Bellflower, CA 90706",5.0,1,33.90243483,-118.1258485,Tacos,90706
Estrada's Grill,"6931 Chapman Ave  Garden Grove, CA 92845",4.0,172,33.788548,-118.01194199999999,Mexican,92845
The Olde Ship,"709 N Harbor Blvd  Fullerton, CA 92832",4.0,747,33.876826200000004,-117.9245096,British,92832
Hero Sushi & Sake,"1805 W Orangethorpe Ave  Ste B  Fullerton, CA 92833",4.5,38,33.859433,-117.959624,Japanese,92833
Il Segreto Ristorante Belair,"2932 Beverly Glen Cir  Los Angeles, CA 90077",4.0,96,34.1273967,-118.4443909,Italian,90077
Shintaro Sushi,"1900 N Highland Ave  Ste 5  Los Angeles, CA 90068",4.0,511,34.105509999999995,-118.33701,Sushi Bars,90068
Dirt Dog,"2528 S Figueroa St  Los Angeles, CA 90007",4.5,2077,34.02829238,-118.2752082,Hot Dogs,90007
Lemon Poppy Kitchen,"3324 Verdugo Rd  Los Angeles, CA 90065",4.0,613,34.1121895,-118.23566670000001,Cafes,90065
Lupita's Mexican Grill,"234 S Pacific Coast Hwy  Ste 109  Redondo Beach, CA 90277",3.0,254,33.839079999999996,-118.38511000000001,Mexican,90277
La Traviata,"301 N Cedar Ave  Long Beach, CA 90802",4.0,415,33.7706466,-118.1952221,Italian,90802
Chao Village,"430 S Euclid St  Anaheim, CA 92802",4.5,283,33.8268,-117.941,Vietnamese,92802
Carl's Jr,"1005 S Fairfax Ave  Los Angeles, CA 90019",2.5,77,34.05795884,-118.3642236,Fast Food,90019
Mr Pete's Burgers,"7811 Firestone Blvd  Downey, CA 90241",3.0,265,33.94491959,-118.14153290000002,Burgers,90241
Tacos Estilo Guadalajara,"13121 Lakewood Blvd  Downey, CA 90242",4.5,89,33.909964,-118.1429537,Mexican,90242
Joe Coffee,"5251 Lankershim Blvd  Los Angeles, CA 91601",4.5,314,34.1662,-118.37578,Cafes,91601
Vietnam Restaurant,"340 W Las Tunas Dr  San Gabriel, CA 91776",4.0,453,34.10214000000001,-118.10418,Vietnamese,91776
Fruit Cart Guy #1,"5700 N Figueroa  in the back parking lot of WAMU  Los Angeles, CA 90042",3.0,4,34.10948944,-118.19235230000001,Mexican,90042
JUTE Coastal bar and Kitchen,"1400 Parkview Avenue  Manhattan Beach, CA 90266",4.0,14,33.90012,-118.38824,American (Traditional),90266
La Esquina Restaurant,"4159 Eagle Rock Blvd  Los Angeles, CA 90065",3.5,122,34.12213,-118.22559,Salvadoran,90065
The Sunset Trocadero Lounge,"8280 Sunset Blvd  Los Angeles, CA 90046",4.0,294,34.0965954,-118.3698476,American (New),90046
Rutt's Hawaiian Cafe,"11707 Washington Pl  Los Angeles, CA 90066",4.0,1726,34.00442569,-118.4216071,Hawaiian,90066
Fish Grill,"9618 W Pico Blvd  Los Angeles, CA 90035",4.0,160,34.054777,-118.398224,Seafood,90035
Monkees Teriyaki,"1801 Ocean Front Walk  Ste D  Los Angeles, CA 90291",3.0,16,33.985786,-118.472481,Chinese,90291
El Kamazutra,"N Vermont Ave & Melrose Ave  Los Angeles, CA 90029",5.0,1,34.083756,-118.29174599999999,Mexican,90029
Barley Hops Grill,"Torrance, CA",5.0,2,33.83665848,-118.34165949999999,Food Trucks,CA
Birrieria Lalo's,"4303 S Main St  Los Angeles, CA 90037",2.0,14,34.00547,-118.27434,Diners,90037
Brand's Mini Mart Convenience Store and Deli,"327 N Brand Blvd  Glendale, CA 91203",4.5,47,34.1510129,-118.2552639,Convenience Stores,91203
Northern Thai Food Club,"5301 Sunset Blvd  Los Angeles, CA 90027",5.0,121,34.098273,-118.306147,Thai,90027
Rita Hayworth Dining Room,"10202 W Washington Blvd  Sony Studios  Culver City, CA 90232",4.0,2,34.0175,-118.40156999999999,American (New),90232
Backdrop Lounge,"10730 Ventura Blvd  Blvd Hotel And Spa  Studio City, CA 91604",5.0,15,34.1381564,-118.365146,American (New),91604
Bon Juk,"3551 Wilshire Blvd  Los Angeles, CA 90010",4.0,422,34.06214172,-118.3022881,Korean,90010
Smashburger,"1011 S Figueroa St  Ste B 101  Los Angeles, CA 90015",2.5,622,34.04433289,-118.265606,Burgers,90015
In-N-Out Burger,"8767 Firestone Blvd  Downey, CA 90241",4.0,269,33.936094,-118.1242338,Fast Food,90241
Roundin' 3rd,"4133 E Anaheim St  Long Beach, CA 90804",4.5,287,33.78270659,-118.1440416,American (Traditional),90804
Bento Box,"1142 Glendale Galleria  Glendale, CA 91210",3.0,63,34.1465874,-118.25916140000001,Poke,91210
Siry's Pizza,"8611 California Ave  Ste F  South Gate, CA 90280",4.0,54,33.956908899999995,-118.2058406,Pizza,90280
Pick Your Plate,"11943 Inglewood Ave  Hawthorne, CA 90250",4.5,153,33.92433554,-118.36136429999999,Filipino,90250
Ddong Ggo Pocha,"1841 W Orangethorpe Ave  Fullerton, CA 92833",4.0,136,33.86003,-117.960004,Korean,92833
Marugame Udon,"1318 Galleria Way  Glendale, CA 91210",3.5,301,34.14632,-118.25916000000001,Japanese,91210
The 3rd Stop,"8636 W 3rd St  Los Angeles, CA 90048",4.0,627,34.07339,-118.3809,Gastropubs,90048
Chargha House,"5571 Sepulveda Blvd  Culver City, CA 90230",4.0,249,33.9910275,-118.39537490000001,Indian,90230
Wendy's,"1305 N. Vermont Ave.  Hollywood, CA 90027",2.5,116,34.095858,-118.291953,Burgers,90027
Federal Cafe,"11000 Wilshire Blvd  Los Angeles, CA 90024",4.0,27,34.05636417,-118.44853300000001,Sandwiches,90024
Milano Gelato & Crepe Cafe,"9003 Los Cerritos Mall  Cerritos, CA 90703",4.0,43,33.86439828,-118.0955155,Gelato,90703
Jarman’s Restaurant,"1717 Vine St  Los Angeles, CA 90028",5.0,2,34.102369,-118.327288,Lounges,90028
Bertolucci's Pizza,"11916 S Figueroa St  Los Angeles, CA 90061",3.5,12,33.924085999999996,-118.282367,Pizza,90061
Tantalum Restaurant,"6272 E Pacific Coast Hwy  Long Beach, CA 90803",4.0,2075,33.763594,-118.115421,Bars,90803
Polly's on the Pier,"160 N International Boardwalk  Redondo Beach, CA 90277",4.0,339,33.8426435,-118.391695,American (Traditional),90277
Krispy Rice,"643 N La Cienega Blvd  Los Angeles, CA 90069",3.0,3,34.083242,-118.37683200000001,Sushi Bars,90069
Carl's Jr,"16229 Paramount Blvd  Paramount, CA 90723",2.0,46,33.887029999999996,-118.16052909999999,Fast Food,90723
Wendy's,"15700 Valley View Ave  Ste B  La Mirada, CA 90638",2.0,34,33.88881,-118.0285,Burgers,90638
El Taco Movil,"3901 W 3rd St  Los Angeles, CA 90004",3.5,11,34.06908082,-118.2999876,Mexican,90004
Bluefin Sushi and Teriyaki,"16420 Whittier Blvd  Whittier, CA 90603",4.0,146,33.9398251,-117.98010179999999,Japanese,90603
Lucky Guys No 2,"12801 Bellflower Blvd  Downey, CA 90242",3.0,109,33.915105600000004,-118.12555290000002,Mexican,90242
Johnny Rebs' True South,"4663 Long Beach Blvd  Long Beach, CA 90805",4.0,1190,33.84235,-118.19256100000001,Southern,90805
El Guacamole Mexican Food,"350 West Pacific Coast Hwy  Wilmington, CA 90744",4.0,1,33.7908439,-118.2665103,Mexican,90744
One Cafe,"3250 Wilshire Blvd  Ste 102  Los Angeles, CA 90010",2.5,37,34.061621,-118.29335800000001,American (New),90010
Georges Greek,Suite 131  735 S Figueroa Street  Los Angeles 90017  United Kingdom,5.0,2,34.05209732,-118.26250459999999,Mediterranean,Kingdom
Uncle Reds Pizzeria,"13762 Clark Ave  Bellflower, CA 90706",4.0,384,33.90483,-118.1337,Pizza,90706
Subway,"1000 E Victoria St  Loker Student Union Foundation  Carson, CA 90747",3.5,15,33.865483000000005,-118.255746,Sandwiches,90747
Juan's Tacos,"8039 Norwalk Blvd  Whittier, CA 90606",3.5,62,33.97495546,-118.0817202,Mexican,90606
Berkeley-Oakland Bed and Breakfast Network,"909 N Sepulveda Blvd  Fl 11  Berkeley, CA 94703",5.0,1,33.9297706,-118.3965256,Breakfast & Brunch,94703
Nice Time Cafe,"500 N Atlantic Blvd  Monterey Park, CA 91754",3.0,236,34.068168,-118.133521,Taiwanese,91754
The Dylan Social Eatery,"190 S State College Blvd  Brea, CA 92821",4.0,499,33.91836,-117.88228000000001,Breakfast & Brunch,92821
52M Teriyaki,"13942 Valley View Ave  La Mirada, CA 90638",4.5,74,33.90323269,-118.0286081,Korean,90638
"Quesadilla ""viky""","2201-2229 Jesse St  Los Angeles, CA 90023",5.0,5,34.03670631,-118.22537179999999,Mexican,90023
Jack in the Box,"2101 E Anaheim St  Long Beach, CA 90804",2.0,45,33.78286034,-118.16642140000002,Fast Food,90804
Everytable,"253 E Compton Blvd  Compton, CA 90220",5.0,108,33.896421999999994,-118.221708,Salad,90220
Huntington Ramen and Sushi,"1325 E Chapman Ave  Fullerton, CA 92831",4.5,604,33.87443194,-117.90361599999999,Sushi Bars,92831
Rolling Stone Bar & Grill,"700 World Way  Terminal 7  Los Angeles, CA 90045",2.0,180,33.941541,-118.399492,American (Traditional),90045
Casa de Pancho,"20265 Valley Blvd  Ste O  Walnut, CA 91789",3.5,600,34.009192,-117.860859,Tacos,91789
Mateo's Ice Cream & Fruit Bars,"1250 S Vermont Ave  Los Angeles, CA 90006",4.5,287,34.047767,-118.2910173,Ice Cream & Frozen Yogurt,90006
Chipotle Mexican Grill,"17501 Colima Rd  Ste C  City Of Industry, CA 91748",3.0,259,33.991186,-117.9246994,Fast Food,91748
Szechwan Garden,"18854 Norwalk Blvd  Artesia, CA 90701",3.5,152,33.85998,-118.07172,Szechuan,90701
Long Beach Burger Bar @ LGB,"4235 Douglas Dr  Long Beach, CA 90808",3.0,73,33.81724901,-118.1443018,Burgers,90808
Long Beach Seafood Festival,"200 Aquarium Way  Long Beach, CA 90802",4.0,5,33.76307012,-118.1951548,Festivals,90802
Maximo's Pizza,"4157 Long Beach Ave W  Los Angeles, CA 90011",3.5,13,34.006968,-118.24345,Pizza,90011
Tacos el tapatio,"4028 City Terrace Dr  Los Angeles, CA 90063",4.5,3,34.05558155,-118.1778496,Street Vendors,90063
Al Tannour Mediterranean Cusine,"2947 W Ball Rd  Anaheim, CA 92804",4.0,240,33.8175849,-117.9915544,Mediterranean,92804
Chick 'N Chow,"9301 W Pico Blvd  Los Angeles, CA 90035",3.5,99,34.056073,-118.393096,Chinese,90035
Pho Hong Long,"10012 E Garvey  Ste 1 & 2  South El Monte, CA 91733",2.5,3,33.897539,-118.324646,Vietnamese,91733
Tonelli's Pizzeria,"8454 Edinger Ave  Huntington Beach, CA 92647",4.5,77,33.729865000000004,-117.98112900000001,Pizza,92647
Pizza Xpress,"303 E 7th St  Los Angeles, CA 90014",2.0,5,34.04241845,-118.2490991,Pizza,90014
La Tecleña,"1443 W 11th St  Los Angeles, CA 90015",4.5,37,34.04708,-118.27305,Latin American,90015
Sushi Sasabune,"101 N Brand Blvd  Ste 220  Glendale, CA 91203",4.5,287,34.14670892,-118.25526599999999,Sushi Bars,91203
Crazy Rock'N Sushi,"7100 Santa Monica Blvd  Ste 158  West Hollywood, CA 90046",4.0,1176,34.09047663,-118.3449489,Japanese,90046
Arturo's Tacos,"1200 W Anaheim St  Wilmington, CA 90744",4.0,8,33.77890015,-118.2769623,Food Stands,90744
Birreria El Guero,"6365 S Alameda St  Huntington Park, CA 90255",4.5,43,33.98150687,-118.2365685,Mexican,90255
Fellow,"1071 Glendon Ave  Los Angeles, CA 90024",4.0,198,34.061215999999995,-118.44454099999999,Venues & Event Spaces,90024
Yum Thai Bistro,"1888 1/2 S Pacific Coast Hwy  Redondo Beach, CA 90277",4.0,468,33.816163,-118.37751899999999,Thai,90277
Carl's Jr,"8991 Knott Ave  Buena Park, CA 90620",2.0,57,33.83224263,-118.01134099999999,Fast Food,90620
George's Greek Cafe,"5316 E 2nd St  Long Beach, CA 90803",4.5,1186,33.75891,-118.13243,Greek,90803
Beverly Hills Mercantile Liquor,"130 N Robertson Blvd  Beverly Hills, CA 90211",5.0,3,34.067721999999996,-118.383573,Beer,90211
LA Greek Fest,"1324 S Normandie Ave  Los Angeles, CA 90006",3.5,38,34.04627991,-118.29966740000002,Food,90006
Mr Noodle,"936 Broxton Ave  Los Angeles, CA 90024",3.5,749,34.06293556,-118.44687069999999,Thai,90024
Super Mex,"19684 Beach Blvd  Huntington Beach, CA 92648",3.5,234,33.676583,-117.986874,Mexican,92648
Noble Roman's Pizza,"633 W Manchester Blvd  Inglewood, CA 90301",2.0,5,33.9619799,-118.36802,Pizza,90301
Pizza Hut,"2930 Colorado Blvd  Los Angeles, CA 90041",2.0,60,34.142608100000004,-118.2286862,Pizza,90041
South Deli Salads,"5450 South St  Lakewood, CA 90712",5.0,1,33.859736,-118.12621200000001,Salad,90712
Smokin Bar-B-Quties,"Malibu, CA 90265",5.0,3,34.02447,-118.79281,Barbeque,90265
Mancora Peruvian Cuisine,"240 W Main St  Alhambra, CA 91801",4.0,464,34.09340555,-118.12957420000001,Peruvian,91801
Frozen Fruit Co,"729 Montana Ave  Ste 2  Santa Monica, CA 90403",5.0,176,34.02755,-118.50133000000001,Ice Cream & Frozen Yogurt,90403
Tierra Mia Coffee,"6706 Pacific Blvd  Huntington Park, CA 90255",4.0,263,33.97858469,-118.22487520000001,Coffee & Tea,90255
Intentional Coffee,"1805 W Orangethorpe Ave  Ste A  Fullerton, CA 92833",4.5,418,33.860079999999996,-117.95993999999999,Coffee & Tea,92833
Panaderia  La Mexicana,"1951 E La Habra Blvd  Ste A1  La Habra, CA 90631",4.5,24,33.932284,-117.92492,Bakeries,90631
The Original Pancake House,"16363 Whittier Blvd  Whittier, CA 90603",4.0,888,33.94036102,-117.9810028,American (Traditional),90603
Second City Bistro,"223 Richmond St  El Segundo, CA 90245",3.5,324,33.9185919,-118.41748799999999,Steakhouses,90245
Saint Honore French Bakery,"2201 Palos Verdes Dr W  Palos Verdes Estates, CA 90274",3.5,83,33.775877,-118.41790400000001,Bakeries,90274
India Jones,"3670 Broadway Pl  Los Angeles, CA 90007",3.5,19,34.0154035,-118.27432409999999,Indian,90007
Marmalade Cafe,"6333 West 3rd St  Ste E17  Farmers Market  Los Angeles, CA 90036",4.0,2201,34.07247231,-118.3593774,American (New),90036
Hakata Izakaya HERO,"1929 Westwood Blvd  West Los Angeles, CA 90025",4.5,25,34.04760881,-118.4351175,Izakaya,90025
Mariscos Manzanillo,"8527 Long Beach Blvd  South Gate, CA 90280",3.5,6,33.96,-118.22332,Mexican,90280
New Moon Cafe,"735 S Figueroa St  Los Angeles, CA 90017",3.0,116,34.049105499999996,-118.260503,Chinese,90017
Anson's Eatery,"112 W 9th St  Los Angeles, CA 90015",4.5,19,34.04164124,-118.25548549999999,Sandwiches,90015
23rd Street Cafe,"936 W 23rd St  Los Angeles, CA 90007",4.0,429,34.03393693,-118.28088999999999,Indian,90007
Lee's Sandwiches,"13991 Brookhurst St  GardenGrove, CA 92843",3.5,608,33.7599,-117.95539,Sandwiches,92843
Tennessee Hot Chicken THC,"5133 York Blvd  Los Angeles, CA 90042",5.0,287,34.121109999999994,-118.20348999999999,Food Stands,90042
INDIGO cafe,"17200 Ventura Blvd  Ste 223A  Los Angeles, CA 91316",4.5,98,34.159890000000004,-118.50771,Juice Bars & Smoothies,91316
Dagwoods,"820 Wilshire Blvd  Santa Monica, CA 90401",4.0,460,34.02245,-118.49369899999999,Pizza,90401
The Habit Burger Grill,"2134 W. Sunset Blvd.  Suite A  Los Angeles, CA 90026",4.0,114,34.077040000000004,-118.26468999999999,Salad,90026
Taqueria el Tio,"Compton, CA 90221",5.0,2,33.89647,-118.20382,Tacos,90221
Cafe Collage,"1518 Pacific Ave  Venice, CA 90291",4.0,223,33.9880323,-118.47233419999999,Coffee & Tea,90291
Los Angeles Athletic Club Hotel,"431 W 7th St  Los Angeles, CA 90014",4.5,89,34.046639899999995,-118.25498,Hotels,90014
El Torito Market,"3547 W Imperial Hwy  Inglewood, CA 90303",1.0,1,33.931415,-118.334778,Grocery,90303
Tom's Burgers,"4182 S Vermont Ave  Los Angeles, CA 90037",3.5,3,34.007509399999996,-118.29131740000001,Burgers,90037
Century Grill,"1901 Avenue Of The Stars  Los Angeles, CA 90067",4.0,16,34.05956268,-118.417717,American (New),90067
Subway,"4201 Willow St  Ste 8  Long Beach, CA 90815",4.0,82,33.80381916,-118.14327469999999,Sandwiches,90815
Izakaya on Birch,"375 W Birch St  Ste 3  Brea, CA 92821",4.0,413,33.91937,-117.90186000000001,Sushi Bars,92821
Trattoria Bella Roma,"1509 S Robertson Blvd  Los Angeles, CA 90035",4.5,512,34.05192889,-118.3844935,Italian,90035
Bixby's Brooklyn Deli,"4280 Atlantic Ave  Long Beach, CA 90807",4.0,428,33.8341023,-118.1848351,Delis,90807
Massis Kabob - The Original Kabobery,"6000 Sepulveda Blvd  Culver City, CA 90230",3.0,112,33.98589723,-118.3926952,Mediterranean,90230
The Deck,"1272 The Strand  Hermosa Beach, CA 90254",3.5,67,33.862508,-118.40179099999999,Bars,90254
Bagels Tea,"16566 Bolsa Chica St  Huntington Beach, CA 92649",4.5,91,33.72161027,-118.04043970000001,Coffee & Tea,92649
Art & Fish,"564 Mateo St  Los Angeles, CA 90013",4.5,72,34.0397607,-118.23246940000001,Japanese,90013
Trattoria Amici,"212 26th St  Ste 153  Santa Monica, CA 90402",4.5,7,34.047779999999996,-118.49166000000001,Restaurants,90402
Froman's Chicago Deep Dish Pizza,"444 1/2 N La Cienega Blvd  Ste 7  West Hollywood, CA 90048",2.5,103,34.07935,-118.37617,Pizza,90048
Show Sushi,"50 Centerpointe Dr  Ste A  La Palma, CA 90623",4.5,471,33.85944077,-118.03157759999998,Sushi Bars,90623
Chris' & Pitt's,"9839 Artesia Blvd  Bellflower, CA 90706",3.5,442,33.87521286,-118.1239439,Barbeque,90706
Rainbow Donuts,"10397 Long Beach Blvd  Lynwood, CA 90262",4.0,5,33.939513,-118.21455300000001,Donuts,90262
Wood & Water,"13359 Ventura Blvd  Sherman Oaks, CA 91423",4.0,294,34.147147499999996,-118.424406,American (New),91423
RiceString Noodle Shack,"11803 S St  Cerritos, CA 90703",4.0,456,33.859027000000005,-118.08171000000002,Cambodian,90703
Rice Kitchen,"23918 Avalon Blvd  Carson, CA 90745",3.5,135,33.80765,-118.26373000000001,Chinese,90745
Wendy's Place,"107 W Grand Ave  El Segundo, CA 90245",4.0,350,33.919138000000004,-118.41631100000001,Diners,90245
Makkah Market,"22846 S Western Ave  Torrance, CA 90501",4.5,78,33.81809073,-118.30837859999998,Halal,90501
Paseo San Miguel,"6055 S Vermont Ave  Los Angeles, CA 90044",4.0,46,33.98495657,-118.29170230000001,Salvadoran,90044
Gardena Bowl,"15707 S Vermont Ave  Gardena, CA 90247",4.5,167,33.88812637,-118.2922287,Pool Halls,90247
Antojitos Immanuele Truck,"Santa Monica  Los Angeles, CA 90038",4.0,2,34.090742,-118.328574,Mexican,90038
Rock N Roll Sushi,"8000 W Sunset Blvd  Ste A-202  Los Angeles, CA 90046",3.0,480,34.09758809,-118.3655189,Japanese,90046
SUGARFISH by sushi nozawa,"11640 San Vicente Blvd  Los Angeles, CA 90049",4.0,1070,34.053509999999996,-118.46308300000001,Sushi Bars,90049
Charlie's Coffee Shop,"6333 W 3rd St  Farmer's Market  Los Angeles, CA 90036",3.5,142,34.07213188,-118.36085209999999,Coffee & Tea,90036
Mr Furley's Bar - Glendale,"224 N Brand Blvd  Glendale, CA 91203",4.0,154,34.14906,-118.25456000000001,Bars,91203
Juan23 Food Truck,"3550 Cahuenga Blvd W  Los Angeles, CA 90068",5.0,17,34.133759999999995,-118.35677450000001,Food Trucks,90068
Pollo Campero,"5547 W Sunset Blvd  Los Angeles, CA 90028",3.0,78,34.09814470000001,-118.31116010000001,Fast Food,90028
Abhiruchi Grill,"10823 Venice Blvd  Los Angeles, CA 90034",4.5,191,34.01756058,-118.4093509,Indian,90034
Chef Hornero,"14074 Woodruff Ave  Bellflower, CA 90706",3.0,119,33.902672499999994,-118.1163619,Peruvian,90706
Tocaya Organica - Century City,"10250 Santa Monica Blvd  Ste 2300  Los Angeles, CA 90067",3.5,344,34.059959899999996,-118.41982,Mexican,90067
Subway,"8310 S Vermont Ave  Los Angeles, CA 90046",2.5,12,33.96279056,-118.2911919,Sandwiches,90046
J's Mart Cafe,"934 S Los Angeles St  Ste 1  Los Angeles, CA 90015",4.0,11,34.039898,-118.25499599999999,Sandwiches,90015
Roxbury Cafe,"459 N Roxbury Dr  Beverly Hills, CA 90210",4.0,164,34.068015100000004,-118.40709199999999,Breakfast & Brunch,90210
Taqueria,"788 S Grand Ave  Los Angeles, CA 90017",4.0,1,34.0458758,-118.25768729999999,Mexican,90017
Sihuatehuacan,"3013 Century Blvd  South Gate, CA 90280",4.5,10,33.93772,-118.21951999999999,Salvadoran,90280
Shik Do Rak,"9691 Garden Grove Blvd  Garden Grove, CA 92844",3.5,1230,33.7745,-117.96348,Barbeque,92844
Vegan Pizza,"12022 Chapman Ave  Garden Grove, CA 92840",4.5,1011,33.7885951,-117.9232804,Vegan,92840
Yalla Mediterranean,"12420 Seal Beach Blvd  Seal Beach, CA 90740",4.0,311,33.7816757,-118.0717851,Mediterranean,90740
Subway,"1900 N Highland  Los Angeles, CA 90068",2.5,49,34.10567394,-118.3370832,Sandwiches,90068
The Six Chow House,"23536 Calabasas Rd  Calabasas, CA 91302",4.0,807,34.1571131,-118.6394614,American (New),91302
Wingstreet,"1780 S Lacieaega BLVD  Los Angeles, CA 90035",3.0,2,34.0449899,-118.3765726,Chicken Wings,90035
solita Tacos & Margaritas,"7631 Edinger Ave  Ste 1508  Huntington Beach, CA 92647",4.0,1748,33.73098257,-117.9956837,Mexican,92647
Circa 55,"9876 Wilshire Blvd  The Beverly Hilton  Beverly Hills, CA 90210",3.5,242,34.06608681,-118.41277279999998,Bars,90210
Shakey's Pizza Parlor,"6052 W Olympic Blvd  Los Angeles, CA 90036",3.0,172,34.05779938,-118.3631185,Pizza,90036
Country Cafe,"4911 Lincoln Ave  Cypress, CA 90630",4.5,378,33.831876,-118.0469868,Breakfast & Brunch,90630
Ta-eem Grill,"7422 Melrose Ave  Los Angeles, CA 90046",4.5,1110,34.083487899999994,-118.3518564,Mediterranean,90046
Trejo's Coffee & Donuts,"6785 Santa Monica Blvd  Los Angeles, CA 90038",3.5,437,34.09087067,-118.3384298,Coffee & Tea,90038
Kami Buffet & Grill,"909 San Gabriel Blvd  Rosemead, CA 91770",3.0,768,34.03983,-118.0821,Buffets,91770
Mora Italiano,"17499 Ventura Blvd  Encino, CA 91316",4.0,268,34.161883,-118.51395900000001,Venues & Event Spaces,91316
Wing Squad,"Redondo Beach, CA 90277",5.0,1,33.840309999999995,-118.38361,Food Delivery Services,90277
Anar Indian Restaurant,"1807 N Cahuenga Blvd  Los Angeles, CA 90028",4.0,527,34.10412,-118.33044299999999,Indian,90028
Liu Roast Fish-老刘家,"18207 Gale Ave  City of Industry, CA 91748",4.0,75,33.99553,-117.90704,Chinese,91748
Pizza Hut,"5135 E Ih-20 Service Rd N  Saint Clairsville, OH 43950",2.5,7,32.735255,-97.63136,Pizza,43950
Milkfarm,"2106 Colorado Blvd  Los Angeles, CA 90041",4.5,218,34.1388953,-118.2123078,Cheese Shops,90041
Urth Caffé - Santa Monica,"2327 Main St  Santa Monica, CA 90405",4.0,3340,34.00436013,-118.4858108,Breakfast & Brunch,90405
Flatiron Bagel Co,"1817 Thousand Oaks Blvd  Thousand Oaks, CA 91362",4.5,181,34.176702,-118.84964240000001,Bagels,91362
Waikiki Hawaiian Grill,"16280 Paramount Blvd  Ste A  Paramount, CA 90723",4.0,207,33.88595,-118.15978600000001,Hawaiian,90723
3 Brothers Teriyaki,"23722 Western Ave  Harbor City, CA 90710",3.5,134,33.809736,-118.30823600000001,Japanese,90710
Legend Chicken,"12569 E Carson St  Hawaiian Gardens, CA 90716",4.5,577,33.83197,-118.06415,Korean,90716
Cocary Shabu Shabu BBQ,"209 S Garfield Ave  Monterey Park, CA 91755",3.5,566,34.061062,-118.1231949,Chinese,91755
The Burrow,"821 S Flower St  Los Angeles, CA 90017",5.0,269,34.04701,-118.26082,Sandwiches,90017
W XYZ Bar,"475 N Sepulveda Blvd  Aloft El Segundo - LAX  El Segundo, CA 90245",4.0,26,33.9221291,-118.39655490000001,Cocktail Bars,90245
